ID,MainType,Responsibility,Date,Y,X
1617,Terrorists,Hezbollah,3/31/2024,33.3184017,35.7130306
1618,Terrorists,Hezbollah,3/31/2024,33.1956076,35.5440903
1619,Terrorists,Hezbollah,3/31/2024,33.2773711,35.5789374
1620,Terrorists,Hezbollah,3/31/2024,33.0985938,35.5105187
1621,Terrorists,Hezbollah,3/31/2024,33.098257,35.2216081
1622,Israel,IDF,3/30/2024,33.27755,35.51959
1623,Israel,IDF,3/30/2024,33.11576,35.13872
1624,Israel,IDF,3/30/2024,33.11028,35.38183
1625,Terrorists,Hezbollah,3/30/2024,33.2256053,35.5491516
1626,Terrorists,Hezbollah,3/30/2024,33.2633133,35.6483716
1627,Terrorists,Hezbollah,3/30/2024,33.3181257,35.7108398
1628,Terrorists,Hezbollah,3/30/2024,33.0989354,35.50936
1629,Terrorists,Hezbollah,3/30/2024,33.084003,35.2609719
1630,Terrorists,Hezbollah,3/30/2024,33.0825181,35.3241105
1631,Terrorists,Hezbollah,3/30/2024,33.0703051,35.1845166
1632,Terrorists,Hezbollah,3/30/2024,33.0803956,35.2121506
1633,Israel,IDF,3/29/2024,36.17712223,37.23584244
1634,Israel,IDF,3/29/2024,33.34985,35.74813
1635,Israel,IDF,3/29/2024,33.17053,35.51836
1636,Israel,IDF,3/29/2024,33.09907,35.335
1637,Israel,IDF,3/29/2024,33.07935,35.42201
1638,Israel,IDF,3/29/2024,33.2557942,35.27368845
1639,Terrorists,Hezbollah,3/29/2024,33.277614,35.6864834
1640,Terrorists,Hezbollah,3/29/2024,33.2775153,35.6860865
1641,Terrorists,Hezbollah,3/29/2024,33.2206493,35.5442947
1642,Terrorists,Hezbollah,3/29/2024,33.2761866,35.5810697
1643,Terrorists,Hezbollah,3/29/2024,33.2786981,35.5815847
1644,Terrorists,Hezbollah,3/29/2024,33.3002073,35.7023739
1645,Terrorists,Hezbollah,3/29/2024,33.0594485,35.3389221
1646,Terrorists,Hezbollah,3/29/2024,33.0653759,35.4313899
1647,Terrorists,Hezbollah,3/29/2024,33.0916373,35.1405442
1648,Terrorists,Hezbollah,3/29/2024,33.0979826,35.5097462
1649,Terrorists,Hezbollah,3/28/2024,33.3003263,35.7015082
1650,Terrorists,Hezbollah,3/28/2024,33.285418,35.6893627
1651,Terrorists,Hezbollah,3/28/2024,33.0740593,35.1437901
1652,Terrorists,Hezbollah,3/28/2024,33.0556205,35.2331959
1653,Terrorists,Hezbollah,3/28/2024,33.0587803,35.1111727
1654,Terrorists,Hezbollah,3/28/2024,33.0558714,35.233377
1655,Terrorists,Hezbollah,3/28/2024,33.0723656,35.1454117
1656,Terrorists,Hezbollah,3/28/2024,33.0914236,35.1391032
1657,Terrorists,Hezbollah,3/28/2024,33.0982343,35.5094243
1658,Israel,IDF,3/27/2024,33.11877,35.1383
1659,Israel,IDF,3/27/2024,33.12676,35.21757
1660,Israel,IDF,3/27/2024,33.36514,35.69784
1661,Terrorists,Hezbollah,3/27/2024,33.2077936,35.5704958
1662,Terrorists,Hezbollah,3/27/2024,33.2202072,35.5518331
1663,Terrorists,Hezbollah,3/27/2024,33.2497939,35.5495088
1664,Terrorists,Hezbollah,3/27/2024,33.3184219,35.711264
1665,Terrorists,Hezbollah,3/27/2024,33.0859376,35.3150723
1666,Israel,IDF,3/26/2024,33.27869,35.55393
1667,Israel,IDF,3/26/2024,34.03954,36.01134
1668,Israel,IDF,3/26/2024,33.15879,35.42129
1669,Israel,IDF,3/26/2024,34.24044,36.32001
1670,Israel,IDF,3/26/2024,33.11024,35.38141
1671,Israel,IDF,3/26/2024,33.10811,35.44425
1672,Israel,IDF,3/26/2024,33.09738,35.33386
1673,Terrorists,Hezbollah,3/26/2024,33.29755,35.6921859
1674,Terrorists,Hezbollah,3/26/2024,33.2769073,35.6865817
1675,Terrorists,Hezbollah,3/26/2024,33.3187174,35.7119882
1676,Terrorists,Hezbollah,3/26/2024,33.0822889,35.2808219
1677,Terrorists,Hezbollah,3/26/2024,33.0725626,35.1460727
1678,Terrorists,Hezbollah,3/26/2024,33.0583325,35.34219
1679,Terrorists,Hezbollah,3/26/2024,33.0897195,35.4700401
1680,Terrorists,Hezbollah,3/26/2024,33.0586921,35.341439
1681,Terrorists,Hezbollah,3/26/2024,33.0858028,35.3155766
1682,Terrorists,Hezbollah,3/26/2024,32.9984424,35.4122777
1683,Terrorists,Hezbollah,3/26/2024,33.0883367,35.1729716
1684,Terrorists,Hezbollah,3/26/2024,33.0829171,35.1679411
1685,Israel,IDF,3/25/2024,35.17819017,40.33572847
1686,Israel,IDF,3/25/2024,33.12834,35.21303
1687,Israel,IDF,3/25/2024,33.16916,35.51967
1688,Israel,IDF,3/25/2024,33.12782,35.21768
1689,Israel,IDF,3/25/2024,33.16882,35.52025
1690,Israel,IDF,3/25/2024,33.10533,35.22595
1691,Israel,IDF,3/25/2024,33.17092,35.5198
1692,Terrorists,Hezbollah,3/25/2024,33.1566617,35.5528293
1693,Terrorists,Hezbollah,3/25/2024,33.0586307,35.1118027
1694,Terrorists,Hezbollah,3/25/2024,33.1408495,35.5327153
1695,Terrorists,Hezbollah,3/25/2024,33.2769106,35.6877582
1696,Terrorists,Hezbollah,3/25/2024,33.0988634,35.5100037
1697,Terrorists,Hezbollah,3/25/2024,33.0953994,35.2566063
1698,Terrorists,Hezbollah,3/25/2024,33.2771322,35.5781283
1699,Israel,IDF,3/24/2024,33.16855,35.52096
1700,Israel,IDF,3/24/2024,33.25477,35.54055
1701,Israel,IDF,3/24/2024,33.68792542,35.90714291
1702,Israel,IDF,3/24/2024,33.13898,35.51596
1703,Israel,IDF,3/24/2024,33.09712,35.33617
1704,Terrorists,Hezbollah,3/24/2024,33.1579234,35.7163927
1705,Terrorists,Hezbollah,3/24/2024,33.0916065,35.14111
1706,Terrorists,Hezbollah,3/24/2024,33.0823325,35.324211
1707,Terrorists,Hezbollah,3/24/2024,33.232477,35.5474415
1708,Terrorists,Hezbollah,3/24/2024,33.1951228,35.5433393
1709,Terrorists,Hezbollah,3/24/2024,33.3182307,35.7112589
1710,Terrorists,Hezbollah,3/24/2024,33.0583138,35.3402425
1711,Terrorists,Hezbollah,3/24/2024,33.2780613,35.5774731
1712,Israel,IDF,3/23/2024,33.27869,35.55393
1713,Israel,IDF,3/23/2024,33.09734,35.33638
1714,Israel,IDF,3/23/2024,34.00503,36.21176
1715,Terrorists,Hezbollah,3/23/2024,33.2250677,35.549021
1716,Terrorists,Hezbollah,3/23/2024,33.1727639,35.607576
1717,Terrorists,Hezbollah,3/23/2024,33.2638583,35.6501704
1718,Terrorists,Hezbollah,3/23/2024,33.1411212,35.5327635
1719,Terrorists,Hezbollah,3/23/2024,33.3180118,35.7110333
1720,Terrorists,Hezbollah,3/23/2024,33.0985758,35.510111
1721,Terrorists,Hezbollah,3/22/2024,33.0992484,35.2889027
1722,Terrorists,Hezbollah,3/22/2024,33.2773012,35.5775569
1723,Terrorists,Hezbollah,3/22/2024,33.0912959,35.1389502
1724,Terrorists,Hezbollah,3/22/2024,33.318614,35.7115637
1725,Terrorists,Hezbollah,3/22/2024,33.0509811,35.4074924
1726,Terrorists,Hezbollah,3/22/2024,33.1028106,35.2911851
1727,Israel,IDF,3/21/2024,33.07994,35.42424
1728,Israel,IDF,3/21/2024,33.32844,35.61396
1729,Israel,IDF,3/21/2024,33.20927,35.51527
1730,Israel,IDF,3/21/2024,33.10682,35.23266
1731,Israel,IDF,3/21/2024,33.0977,35.33635
1732,Israel,IDF,3/21/2024,33.12735,35.21866
1733,Israel,IDF,3/21/2024,33.1692,35.52106
1734,Israel,IDF,3/21/2024,33.27897,35.55496
1735,Terrorists,Hezbollah,3/21/2024,33.280406,35.5802678
1736,Terrorists,Hezbollah,3/21/2024,33.1122489,35.5082081
1737,Terrorists,Hezbollah,3/21/2024,33.1006726,35.5106175
1738,Terrorists,Hezbollah,3/21/2024,33.090282,35.4713423
1739,Terrorists,Hezbollah,3/21/2024,33.2787877,35.5760602
1740,Terrorists,Hezbollah,3/21/2024,33.0984141,35.5096389
1741,Terrorists,Hezbollah,3/21/2024,33.0985039,35.5092312
1742,Terrorists,Hezbollah,3/21/2024,33.0889832,35.4703538
1743,Terrorists,Hezbollah,3/21/2024,33.0657781,35.3235814
1744,Terrorists,Hezbollah,3/21/2024,33.072648,35.1456597
1745,Terrorists,Hezbollah,3/21/2024,33.0992574,35.2883019
1746,Terrorists,Hezbollah,3/21/2024,33.1023143,35.5531269
1747,Terrorists,Hezbollah,3/21/2024,33.0989788,35.2883985
1748,Israel,IDF,3/20/2024,33.10529,35.22489
1749,Israel,IDF,3/20/2024,33.27897,35.55496
1750,Israel,IDF,3/20/2024,33.08086,35.42332
1751,Israel,IDF,3/20/2024,33.27377,35.46364
1752,Israel,IDF,3/20/2024,33.21124,35.51613
1753,Israel,IDF,3/20/2024,33.2723,35.431
1754,Israel,IDF,3/19/2024,33.10829,35.2754
1755,Israel,IDF,3/19/2024,33.25703,35.54107
1756,Israel,IDF,3/19/2024,33.10913,35.27578
1757,Israel,IDF,3/19/2024,33.25476,35.54321
1758,Terrorists,Hezbollah,3/19/2024,33.1572255,35.5530119
1759,Terrorists,Hezbollah,3/19/2024,33.1573872,35.5525506
1760,Terrorists,Hezbollah,3/19/2024,33.0593932,35.3398634
1761,Terrorists,Hezbollah,3/19/2024,33.103445,35.2901077
1762,Terrorists,Hezbollah,3/19/2024,33.3182734,35.712155
1763,Terrorists,Hezbollah,3/19/2024,33.3184819,35.7118385
1764,Terrorists,Hezbollah,3/19/2024,33.2322083,35.5475199
1765,Israel,IDF,3/18/2024,33.09804,35.33644
1766,Israel,IDF,3/18/2024,33.17011,35.5233
1767,Israel,IDF,3/18/2024,33.25598,35.54172
1768,Terrorists,Hezbollah,3/18/2024,33.2668512,35.6617688
1769,Terrorists,Hezbollah,3/18/2024,33.1568119,35.5531947
1770,Terrorists,Hezbollah,3/18/2024,33.2769613,35.6870871
1771,Terrorists,Hezbollah,3/18/2024,33.1404261,35.5333266
1772,Terrorists,Hezbollah,3/18/2024,33.0948954,35.2559191
1773,Terrorists,Hezbollah,3/17/2024,33.2742387,35.6281707
1774,Terrorists,Hezbollah,3/17/2024,33.2841759,35.5779899
1775,Terrorists,Hezbollah,3/17/2024,33.1623762,35.5387228
1776,Terrorists,Hezbollah,3/17/2024,33.2319433,35.5474116
1777,Terrorists,Hezbollah,3/17/2024,33.3003071,35.7018597
1778,Terrorists,Hezbollah,3/17/2024,33.0433768,35.3622525
1779,Terrorists,Hezbollah,3/17/2024,33.0919348,35.1771444
1780,Terrorists,Hezbollah,3/17/2024,33.1127388,35.5074677
1781,Terrorists,Hezbollah,3/16/2024,33.165888,35.5475922
1782,Terrorists,Hezbollah,3/16/2024,33.225874,35.5493567
1783,Terrorists,Hezbollah,3/16/2024,33.3001809,35.7016587
1784,Terrorists,Hezbollah,3/16/2024,33.285376,35.6897649
1785,Terrorists,Hezbollah,3/16/2024,33.1127433,35.5081567
1786,Terrorists,Hezbollah,3/16/2024,33.0653671,35.4322497
1787,Terrorists,Hezbollah,3/15/2024,33.2324104,35.5476634
1788,Terrorists,Hezbollah,3/15/2024,33.2772259,35.6868717
1789,Terrorists,Hezbollah,3/15/2024,33.3179278,35.7121692
1790,Terrorists,Hezbollah,3/15/2024,33.1121793,35.5078148
1791,Terrorists,Hezbollah,3/15/2024,33.0813589,35.3250109
1792,Terrorists,Hezbollah,3/15/2024,33.0950586,35.2557602
1793,Terrorists,Hezbollah,3/15/2024,33.1036274,35.2909924
1794,Terrorists,Hezbollah,3/15/2024,33.0656118,35.4317914
1795,Terrorists,Hezbollah,3/15/2024,33.0915166,35.1397949
1796,Israel,IDF,3/14/2024,33.08284,35.42072
1797,Israel,IDF,3/14/2024,33.14974,35.43642
1798,Israel,IDF,3/14/2024,33.11928,35.13902
1799,Israel,IDF,3/14/2024,33.12388,35.16435
1800,Terrorists,Hezbollah,3/14/2024,33.2999279,35.7020266
1801,Terrorists,Hezbollah,3/14/2024,33.3181686,35.7118887
1802,Terrorists,Hezbollah,3/14/2024,33.1124297,35.5082056
1803,Terrorists,Hezbollah,3/14/2024,33.0652819,35.4316733
1804,Terrorists,Hezbollah,3/14/2024,33.1411321,35.5335095
1805,Terrorists,Hezbollah,3/14/2024,33.0815836,35.3245614
1806,Israel,IDF,3/13/2024,33.25072,35.22466
1807,Terrorists,Hezbollah,3/13/2024,33.0916802,35.1773186
1808,Terrorists,Hezbollah,3/13/2024,33.2771288,35.687286
1809,Terrorists,Hezbollah,3/13/2024,33.3181273,35.7125948
1810,Terrorists,Hezbollah,3/13/2024,33.2247377,35.5494648
1811,Terrorists,Hezbollah,3/13/2024,33.2081239,35.5378655
1812,Israel,IDF,3/12/2024,33.12104,35.42969
1813,Israel,IDF,3/12/2024,33.323,35.60911
1814,Israel,IDF,3/12/2024,33.87857,36.09301
1815,Israel,IDF,3/12/2024,33.87321,36.10679
1816,Terrorists,Hezbollah,3/12/2024,33.1703925,35.7157832
1817,Terrorists,Hezbollah,3/12/2024,33.1572061,35.7158261
1818,Terrorists,Hezbollah,3/12/2024,33.0819342,35.3242667
1819,Terrorists,Hezbollah,3/12/2024,33.0951126,35.2567366
1820,Terrorists,Hezbollah,3/12/2024,33.09158,35.1408716
1821,Terrorists,Hezbollah,3/12/2024,33.0984307,35.2223485
1822,Terrorists,Hezbollah,3/12/2024,33.0914822,35.1406518
1823,Terrorists,Hezbollah,3/12/2024,33.0652274,35.4312092
1824,Terrorists,Hezbollah,3/12/2024,33.0952007,35.255229
1825,Terrorists,Hezbollah,3/12/2024,33.1028855,35.2914407
1826,Terrorists,Hezbollah,3/12/2024,33.3174469,35.7119316
1827,Terrorists,Hezbollah,3/12/2024,33.2770387,35.6868279
1828,Terrorists,Hezbollah,3/12/2024,33.0573638,35.3415424
1829,Israel,IDF,3/11/2024,33.12409,35.2352
1830,Israel,IDF,3/11/2024,33.35535,35.66785
1831,Israel,IDF,3/11/2024,33.14977,35.43741
1832,Israel,IDF,3/11/2024,33.98302,36.02344
1833,Israel,IDF,3/11/2024,33.97643,36.15315
1834,Terrorists,Hezbollah,3/11/2024,33.091376,35.1403931
1835,Terrorists,Hezbollah,3/11/2024,33.1712182,35.7162819
1836,Terrorists,Hezbollah,3/11/2024,33.1570104,35.5527452
1837,Terrorists,Hezbollah,3/11/2024,33.0813427,35.3251806
1838,Terrorists,Hezbollah,3/11/2024,33.0837294,35.2611603
1839,Terrorists,Hezbollah,3/11/2024,33.3003509,35.7021492
1840,Terrorists,Hezbollah,3/11/2024,33.2323455,35.5468958
1841,Israel,IDF,3/10/2024,33.09836,35.33923
1842,Israel,IDF,3/10/2024,33.33976,35.74807
1843,Israel,IDF,3/10/2024,33.10682,35.44344
1844,Israel,IDF,3/10/2024,33.23126,35.42528
1845,Israel,IDF,3/10/2024,33.36514,35.69784
1846,Terrorists,Hezbollah,3/10/2024,32.9851999,35.4413603
1847,Terrorists,Hezbollah,3/10/2024,33.2925364,35.7670263
1848,Terrorists,Hezbollah,3/10/2024,33.0950693,35.2564005
1849,Terrorists,Hezbollah,3/10/2024,33.1043389,35.3168422
1850,Terrorists,Hezbollah,3/10/2024,33.1130106,35.5071351
1851,Terrorists,Hezbollah,3/10/2024,33.2771083,35.6864381
1852,Terrorists,Hezbollah,3/10/2024,33.0820328,35.3245763
1853,Terrorists,Hezbollah,3/10/2024,33.290601,35.7628474
1854,Terrorists,Hezbollah,3/10/2024,33.2854294,35.6898585
1855,Terrorists,Hezbollah,3/10/2024,33.3000809,35.7016992
1856,Terrorists,Hezbollah,3/10/2024,33.291027,35.7632578
1857,Terrorists,Hezbollah,3/10/2024,33.0950766,35.2560668
1858,Terrorists,Hezbollah,3/9/2024,33.165583,35.5475602
1859,Terrorists,Hezbollah,3/9/2024,33.2258516,35.5495095
1860,Terrorists,Hezbollah,3/9/2024,33.2669204,35.6614721
1861,Terrorists,Hezbollah,3/9/2024,33.1780248,35.5447364
1862,Terrorists,Hezbollah,3/9/2024,33.2767146,35.6863039
1863,Terrorists,Hezbollah,3/9/2024,33.0653266,35.4320043
1864,Terrorists,Hezbollah,3/9/2024,33.112924,35.5075189
1865,Terrorists,Hezbollah,3/9/2024,33.0320365,35.3725899
1866,Terrorists,Hezbollah,3/8/2024,33.0821559,35.3241186
1867,Terrorists,Hezbollah,3/8/2024,33.3001313,35.7012158
1868,Terrorists,Hezbollah,3/8/2024,33.3179882,35.7122936
1869,Terrorists,Hezbollah,3/8/2024,33.0915641,35.1405969
1870,Terrorists,Hezbollah,3/8/2024,33.0844408,35.5217075
1871,Terrorists,Hezbollah,3/7/2024,33.2119774,35.6954269
1872,Terrorists,Hezbollah,3/7/2024,33.2904306,35.7635448
1873,Terrorists,Hezbollah,3/7/2024,33.2837483,35.5756739
1874,Terrorists,Hezbollah,3/7/2024,33.2766161,35.6864917
1875,Terrorists,Hezbollah,3/7/2024,33.3304941,35.7720197
1876,Terrorists,Hezbollah,3/7/2024,33.0676785,35.1095784
1877,Terrorists,Hezbollah,3/7/2024,33.048823,35.1790823
1878,Terrorists,Hezbollah,3/7/2024,33.0646952,35.432001
1879,Israel,IDF,3/6/2024,33.08339,35.42203
1880,Israel,IDF,3/6/2024,33.17708,35.3514
1881,Israel,IDF,3/6/2024,33.34418,35.67681
1882,Terrorists,Hezbollah,3/6/2024,33.281978,35.5791452
1883,Terrorists,Hezbollah,3/6/2024,33.2770838,35.6858695
1884,Terrorists,Hezbollah,3/6/2024,33.3184286,35.7123071
1885,Terrorists,Hezbollah,3/6/2024,33.0919466,35.4668814
1886,Israel,IDF,3/5/2024,33.09582,35.34254
1887,Israel,IDF,3/5/2024,33.15101,35.22555
1888,Israel,IDF,3/5/2024,33.09867,35.34006
1889,Israel,IDF,3/5/2024,33.1754,35.35194
1890,Israel,IDF,3/5/2024,33.20681,35.51659
1891,Israel,IDF,3/5/2024,33.37035,35.59589
1892,Israel,IDF,3/5/2024,33.27683,35.52112
1893,Israel,IDF,3/5/2024,33.10805,35.21476
1894,Israel,IDF,3/5/2024,33.27396,35.61389
1895,Terrorists,Hezbollah,3/5/2024,33.173056,35.6073548
1896,Terrorists,Hezbollah,3/5/2024,33.2154345,35.5693242
1897,Terrorists,Hezbollah,3/5/2024,33.2146584,35.5686809
1898,Terrorists,Hezbollah,3/5/2024,33.1568714,35.5535405
1899,Terrorists,Hezbollah,3/5/2024,33.220935,35.5787929
1900,Terrorists,Hezbollah,3/5/2024,33.1573534,35.5528203
1901,Terrorists,Hezbollah,3/5/2024,33.3176038,35.7109767
1902,Terrorists,Hezbollah,3/5/2024,33.1658944,35.5472544
1903,Terrorists,Hezbollah,3/5/2024,33.0813614,35.3247488
1904,Terrorists,Hezbollah,3/5/2024,33.0949238,35.2555778
1905,Terrorists,Hezbollah,3/5/2024,33.0662718,35.3255175
1906,Israel,IDF,3/4/2024,33.18943,35.31054
1907,Israel,IDF,3/4/2024,33.11929,35.43567
1908,Israel,IDF,3/4/2024,33.20484,35.405
1909,Israel,IDF,3/4/2024,33.12717,35.25531
1910,Israel,IDF,3/4/2024,33.25609,35.52983
1911,Terrorists,Hezbollah,3/4/2024,33.31788,35.7114215
1912,Terrorists,Hezbollah,3/4/2024,33.2996149,35.7018171
1913,Terrorists,Hezbollah,3/4/2024,33.2850997,35.6901564
1914,Terrorists,Hezbollah,3/4/2024,33.1659069,35.5479795
1915,Terrorists,Hezbollah,3/4/2024,33.1029048,35.2910437
1916,Terrorists,Hezbollah,3/4/2024,33.0396884,35.111772
1917,Terrorists,Hezbollah,3/3/2024,33.2744206,35.6286189
1918,Terrorists,Hezbollah,3/3/2024,33.2825078,35.581095
1919,Terrorists,Hezbollah,3/3/2024,33.2999417,35.7017571
1920,Terrorists,Hezbollah,3/3/2024,33.1779529,35.5450153
1921,Terrorists,Hezbollah,3/3/2024,33.0917022,35.1403108
1922,Terrorists,Hezbollah,3/3/2024,33.1130892,35.5078367
1923,Israel,IDF,3/2/2024,33.11874448,35.14002999
1924,Terrorists,Hezbollah,3/2/2024,33.2120313,35.6949731
1925,Terrorists,Hezbollah,3/2/2024,33.2768674,35.6872379
1926,Terrorists,Hezbollah,3/2/2024,33.0667658,35.109402
1927,Terrorists,Hezbollah,3/2/2024,33.0913562,35.1411677
1928,Terrorists,Hezbollah,3/2/2024,33.0823648,35.3239
1929,Terrorists,Hezbollah,3/2/2024,33.0655816,35.431391
1930,Terrorists,Hezbollah,3/1/2024,33.2398099,35.6077812
1931,Terrorists,Hezbollah,3/1/2024,33.2255532,35.5512152
1932,Terrorists,Hezbollah,3/1/2024,33.1657517,35.5474481
1933,Terrorists,Hezbollah,3/1/2024,33.1974441,35.5424918
1934,Terrorists,Hezbollah,3/1/2024,33.3188097,35.7116335
1935,Terrorists,Hezbollah,3/1/2024,33.0833564,35.2615197
1936,Israel,IDF,2/29/2024,33.10764,35.23538
1937,Israel,IDF,2/29/2024,33.12175,35.43282
1938,Israel,IDF,2/29/2024,33.11594,35.29
1939,Israel,IDF,2/29/2024,33.11503,35.29116
1940,Terrorists,Hezbollah,2/29/2024,33.0915287,35.1390015
1941,Terrorists,Hezbollah,2/29/2024,33.0858311,35.2052535
1942,Terrorists,Hezbollah,2/29/2024,33.2855581,35.6894889
1943,Terrorists,Hezbollah,2/29/2024,33.0628597,35.2184984
1944,Terrorists,Hezbollah,2/29/2024,33.3188792,35.712584
1945,Terrorists,Hezbollah,2/29/2024,33.0559151,35.2355071
1946,Israel,IDF,2/28/2024,33.44282321,36.33285287
1947,Terrorists,Hamas,2/28/2024,33.2219951,35.5787462
1948,Terrorists,Hamas,2/28/2024,33.224061,35.6012197
1949,Israel,IDF,2/28/2024,33.1903,35.30848
1950,Israel,IDF,2/28/2024,33.17634,35.35073
1951,Israel,IDF,2/28/2024,33.11323,35.30752
1952,Israel,IDF,2/28/2024,33.11235,35.3067
1953,Israel,IDF,2/28/2024,33.21083,35.51409
1954,Terrorists,Hezbollah,2/28/2024,33.2849195,35.6898275
1955,Terrorists,Hezbollah,2/28/2024,33.3002358,35.7013546
1956,Terrorists,Hezbollah,2/28/2024,33.0952606,35.255717
1957,Israel,IDF,2/27/2024,33.19208,35.30626
1958,Israel,IDF,2/27/2024,33.22975,35.4248
1959,Israel,IDF,2/27/2024,33.09765,35.3342
1960,Israel,IDF,2/27/2024,33.27626,35.51787
1961,Israel,IDF,2/27/2024,33.13417,35.33634
1962,Terrorists,Hezbollah,2/27/2024,33.0049682,35.1908648
1963,Terrorists,Hezbollah,2/27/2024,32.9986444,35.4117068
1964,Terrorists,Hezbollah,2/27/2024,33.3182686,35.7118897
1965,Terrorists,Hezbollah,2/27/2024,33.2855629,35.6899771
1966,Terrorists,Hezbollah,2/27/2024,33.1571356,35.5532602
1967,Terrorists,Hezbollah,2/27/2024,33.2323813,35.5474163
1968,Terrorists,Hezbollah,2/27/2024,32.9979639,35.4136758
1969,Israel,IDF,2/26/2024,33.27991,35.55738
1970,Israel,IDF,2/26/2024,34.00312,36.21243
1971,Israel,IDF,2/26/2024,33.09499,35.33602
1972,Israel,IDF,2/26/2024,33.39248,35.64649
1973,Israel,IDF,2/26/2024,33.22953,35.36069
1974,Terrorists,Hezbollah,2/26/2024,33.1655978,35.5478441
1975,Terrorists,Hezbollah,2/26/2024,33.0654051,35.4316878
1976,Terrorists,Hezbollah,2/26/2024,33.0866926,35.3135045
1977,Terrorists,Hezbollah,2/26/2024,33.0587049,35.3433938
1978,Terrorists,Hezbollah,2/26/2024,33.0521363,35.733996
1979,Terrorists,Hezbollah,2/26/2024,33.2764457,35.6872638
1980,Terrorists,Hezbollah,2/26/2024,33.3190066,35.7125669
1981,Terrorists,Hezbollah,2/26/2024,33.2321929,35.5468252
1982,Israel,IDF,2/25/2024,33.14288,35.51381
1983,Israel,IDF,2/25/2024,34.50788019,36.58324389
1984,Terrorists,Hezbollah,2/25/2024,33.2260354,35.5508431
1985,Terrorists,Hezbollah,2/25/2024,33.2773327,35.6863746
1986,Terrorists,Hezbollah,2/25/2024,33.2028003,35.5707087
1987,Terrorists,Hezbollah,2/25/2024,33.1963019,35.5438273
1988,Terrorists,Hezbollah,2/25/2024,33.099544,35.5097536
1989,Terrorists,Hezbollah,2/25/2024,33.2323558,35.5471709
1990,Israel,IDF,2/24/2024,33.10093,35.33591
1991,Israel,IDF,2/24/2024,33.14027,35.5161
1992,Israel,IDF,2/24/2024,33.35242,35.66836
1993,Israel,IDF,2/24/2024,33.11032,35.27679
1994,Israel,IDF,2/24/2024,33.11066,35.38312
1995,Israel,IDF,2/24/2024,33.11457,35.2901
1996,Israel,IDF,2/24/2024,33.10828,35.21493
1997,Israel,IDF,2/24/2024,33.17557,35.44327
1998,Israel,IDF,2/24/2024,33.25041,35.52027
1999,Israel,IDF,2/24/2024,33.10051,35.33808
2000,Israel,IDF,2/24/2024,33.11493,35.29059
2001,Terrorists,Hezbollah,2/24/2024,33.3180832,35.7113848
2002,Terrorists,Hezbollah,2/24/2024,33.2773462,35.6869582
2003,Terrorists,Hezbollah,2/24/2024,33.2262912,35.5492855
2004,Terrorists,Hezbollah,2/24/2024,33.2230173,35.6014019
2005,Terrorists,Hezbollah,2/24/2024,33.0858446,35.2054706
2006,Terrorists,Hezbollah,2/24/2024,33.1043463,35.3171023
2007,Terrorists,Hezbollah,2/24/2024,33.103432,35.2903363
2008,Terrorists,Hezbollah,2/24/2024,33.0860714,35.2052599
2009,Terrorists,Hezbollah,2/24/2024,33.0997229,35.5104693
2010,Israel,IDF,2/23/2024,33.09901,35.32979
2011,Israel,IDF,2/23/2024,33.09888,35.15105
2012,Israel,IDF,2/23/2024,33.28377,35.55853
2013,Israel,IDF,2/23/2024,33.14006,35.51178
2014,Terrorists,Hezbollah,2/23/2024,33.2099984,35.5708896
2015,Terrorists,Hezbollah,2/23/2024,33.1125104,35.5080081
2016,Terrorists,Hezbollah,2/23/2024,33.3169081,35.7121791
2017,Terrorists,Hezbollah,2/23/2024,33.3264786,35.7673612
2018,Terrorists,Hezbollah,2/23/2024,33.1121807,35.5075543
2019,Israel,IDF,2/22/2024,33.12539,35.23408
2020,Israel,IDF,2/22/2024,33.11874448,35.14002999
2021,Israel,IDF,2/22/2024,33.32253,35.61008
2022,Israel,IDF,2/22/2024,33.27895,35.5544
2023,Israel,IDF,2/22/2024,33.14051,35.51491
2024,Israel,IDF,2/22/2024,33.10823,35.44545
2025,Terrorists,Hezbollah,2/22/2024,33.2218281,35.5796899
2026,Terrorists,Hezbollah,2/22/2024,33.246918,35.5971328
2027,Terrorists,Hezbollah,2/22/2024,33.3185219,35.7124206
2028,Terrorists,Hezbollah,2/22/2024,33.2996169,35.7011356
2029,Terrorists,Hezbollah,2/22/2024,33.0947389,35.2556318
2030,Terrorists,Hezbollah,2/22/2024,33.1966154,35.5420958
2031,Terrorists,Hezbollah,2/22/2024,33.282391,35.5754336
2032,Terrorists,Hezbollah,2/22/2024,33.1572785,35.7149372
2033,Terrorists,Hezbollah,2/22/2024,33.1708595,35.7155004
2034,Terrorists,Hezbollah,2/22/2024,33.0949238,35.2562645
2035,Terrorists,Hezbollah,2/22/2024,33.0917332,35.1774446
2036,Terrorists,Hezbollah,2/22/2024,33.2910601,35.7655802
2037,Israel,IDF,2/21/2024,33.48351802,36.26786338
2038,Israel,IDF,2/21/2024,33.16604,35.26738
2039,Israel,IDF,2/21/2024,33.112,35.31214
2040,Israel,IDF,2/21/2024,33.32103,35.60939
2041,Israel,IDF,2/21/2024,33.08197,35.42282
2042,Israel,IDF,2/21/2024,33.10472,35.2157
2043,Israel,IDF,2/21/2024,33.10323,35.18037
2044,Israel,IDF,2/21/2024,33.11947,35.46856
2045,Israel,IDF,2/21/2024,33.15280031,35.22970943
